game,timestamp,type,anonymized,predicted_res_0
mQIaPiNzNvk,91,,"[PLAYER] with a tap , in which [PLAYER] almost got to but not quite.","Goal! [PLAYER] finds [PLAYER] ([TEAM]) inside the box, and he coolly slots the ball into the bottom left corner. The score is 0:1."
mQIaPiNzNvk,100,,"Played forward by [PLAYER], nice nod down, [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
mQIaPiNzNvk,104,,"[PLAYER] now through, [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mQIaPiNzNvk,108,,It's 3-0 on his debut.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
mQIaPiNzNvk,114,,"[PLAYER], stopped in his tracks. [PLAYER] is away again.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mQIaPiNzNvk,119,,"That's a good ball forward. There's a foul and [PLAYER]'s through here, no flag has gone up. [PLAYER], it's four.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is out of play. [TEAM] will have a chance to score from a corner kick."
mQIaPiNzNvk,129,soccer-ball,Even [PLAYER] gets his name on the scoresheet.,"[PLAYER] ([TEAM]) sends a cross into the penalty area. Unfortunately, one of the defending players averts the danger and the ball is out of play. [TEAM] will have a chance to score from a corner."
mQIaPiNzNvk,139,,"It's [PLAYER] coming forward, with the shot it struck the upright.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
mQIaPiNzNvk,145,,Bounced off the very bottom of the post.,Goal - 2:0! [PLAYER] finds [PLAYER] ([TEAM]) inside the box and he scores from close range. The score is 2:0.
mQIaPiNzNvk,150,,"[PLAYER], picking to take [PLAYER] on.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mQIaPiNzNvk,156,,"It's a nice ball in, [PLAYER] lets it run through his legs the ever so easy again. Džeko, off the crossbar and then into the arms of [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mQIaPiNzNvk,167,soccer-ball,"[TEAM], once more so close to goal number five.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from the edge of the penalty box, but one of the defenders intercepts the ball. [TEAM] will have a chance to score from a corner kick."
mQIaPiNzNvk,178,,"[PLAYER], over the top.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play. [TEAM] are awarded a corner kick."
mQIaPiNzNvk,180,soccer-ball,"Oh, it's a beautiful strike. Wonderful goal from [PLAYER] and [TEAM] have pulled one back.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
mQIaPiNzNvk,195,,"He's played it to the far post, and [PLAYER] is all alone.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mQIaPiNzNvk,198,,It's bounced off the post again.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
mQIaPiNzNvk,209,,"[PLAYER] holding off from [PLAYER]'s challenge rather nicely. [PLAYER] back to [PLAYER], inside.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mQIaPiNzNvk,217,soccer-ball,That's a class goal from [TEAM].,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
mQIaPiNzNvk,221,,Wonderful move. It's [PLAYER] who tucked it away.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
mQIaPiNzNvk,228,,"It finishes [TEAM], 4, [TEAM], 2.","[PLAYER] ([TEAM]) is first to react to the corner kick and heads it towards the goal, but one of the defenders is alert and clears it to safety."
mVUTEdGhLSg,0,,Referee Abisso leads [TEAM] and [TEAM] on to the pitch here at the Bentegodi through round 29 in Serie A.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight on it.
mVUTEdGhLSg,10,,Here we go.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
mVUTEdGhLSg,13,,Chance on the break here for Stępiński.,The game restarts for the second half.
mVUTEdGhLSg,18,,"Good ball looking and finding [PLAYER]. [PLAYER], [PLAYER], what a save?","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mVUTEdGhLSg,24,,This is why Roberto Mancini loves him. Phenomenal save by [PLAYER].,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The referee and his assistant both point at the corner flag. [TEAM] will have an opportunity to threaten the opposition's goal.
mVUTEdGhLSg,36,,[PLAYER] with the delivery and [TEAM] takes the lead. It's [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mVUTEdGhLSg,43,,He got the last touch in the scrum and makes it 1 0 to [TEAM].,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is shown by [REFEREE].
mVUTEdGhLSg,50,,They always are a threat in the air [TEAM].,[PLAYER] ([TEAM]) is penalised for holding. [REFEREE] had a clear view and blows his whistle.
mVUTEdGhLSg,54,,A beautiful delivery and a powerful header by [PLAYER] breaks the deadlock at the Bentegodi.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defence."
mVUTEdGhLSg,66,,Lovely work by Nicolò [PLAYER] who's on a mission now.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is out of play. [TEAM] will have a chance to score from a corner kick."
mVUTEdGhLSg,71,,"Still going [PLAYER]. Plays into João Pedro, who finishes it magnificently but what a run by Nicolò [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mVUTEdGhLSg,82,soccer-ball,What a goal by [TEAM] 2 0 for the visitors.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
mVUTEdGhLSg,91,,Jaroszyński inside for Stępiński off the post.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mVUTEdGhLSg,95,,"[TEAM] aren't lucky the chance to get one back, with Mariusz Stępiński his header finding the woodwork.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mVUTEdGhLSg,104,soccer-ball,"Now [PLAYER], a great ball in and Ioniță with a magnificent goal. 3 0 to [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mVUTEdGhLSg,113,,It seemed like nobody could get on the end of this cross and Ioniță flew in with a lovely header.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
mVUTEdGhLSg,124,,The second half is underway at the Bentegodi.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
mVUTEdGhLSg,133,y-card,There's a foul though on [PLAYER] and a yellow card.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
mVUTEdGhLSg,140,,It's a second of the match for [PLAYER].,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy decision to make.
mVUTEdGhLSg,142,,"Red card for [PLAYER]. He'd seen yellow in the first half, a second yellow means he is sent off.","[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
mVUTEdGhLSg,156,,One against two and plays it back to [PLAYER].,[PLAYER] ([TEAM]) collects a pass inside the box and unleashes a shot which goes well wide of the left post.
mVUTEdGhLSg,159,,"In for [PLAYER], back for [PLAYER]. [PLAYER] yet again.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past his opponent.
mVUTEdGhLSg,168,,What a fantastic save by [PLAYER].,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
mVUTEdGhLSg,181,,[PLAYER] now trying to build something again.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
mVUTEdGhLSg,184,,The delivery at the far post for the chance for [PLAYER].,"[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
mVUTEdGhLSg,189,,It's [PLAYER] once again a nightmare for [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mVUTEdGhLSg,205,,[PLAYER] with the header. [PLAYER] brings it down.,The game restarts for the second half.
mVUTEdGhLSg,210,soccer-ball,"[PLAYER], it's wide. He tried his luck, looking for his first goal of the season.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mVUTEdGhLSg,221,whistle,The final whistle is blown. More misery for [TEAM].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
mVUTEdGhLSg,226,,[TEAM] win away at [TEAM] for the first time in Serie A and make another big step towards safety.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
mpFa8L70wk8,1,,A team looking to return to former glories against a team looking to stay out of the relegation zone.,[PLAYER] ([TEAM]) is penalised for a foul. [TEAM] have a free kick from a promising distance.
mpFa8L70wk8,7,,We are at the San Paolo Stadium for [TEAM] versus [TEAM].,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) is coming onto the pitch as [PLAYER] cannot continue after picking up an injury.
mpFa8L70wk8,16,,"[PLAYER] inside the box, cuts it back, and the shot is palmed away but turned in by [PLAYER].",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble out of the box.
mpFa8L70wk8,23,,[TEAM] have the lead.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
mpFa8L70wk8,28,,"For a moment, [PLAYER] to the rescue, but he could only turn it into the path of [PLAYER] who tapped it in.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
mpFa8L70wk8,37,,"Against the run of play, [TEAM] go 1 0 up.","[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
mpFa8L70wk8,46,,[TEAM] coming forward with [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
mpFa8L70wk8,50,,[PLAYER]. That's a lovely ball.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
mpFa8L70wk8,52,,"[PLAYER] is there up against the keeper, off the post.","[PLAYER] ([TEAM]) makes a good run into the box and gets on the end of a pass from the back of the box. He pulls the trigger from close range, but [PLAYER] is alert and denies him."
mpFa8L70wk8,55,,He just tried to hook it over [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but one of the defenders cuts it out. The ball goes out of play and [TEAM] will have a goal kick."
mpFa8L70wk8,61,,Denied by the woodwork.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the situation.
mpFa8L70wk8,67,,[PLAYER] gets it back. That's a nice ball forward by Zieliński.,"[PLAYER] ([TEAM]) sends over a cross, but he can't find any of his teammates as the opposition's defence averts the threat. The ball goes out of play and [TEAM] will have a goal kick."
mpFa8L70wk8,71,,"[PLAYER] on the overlap, [PLAYER]. Lovely ball, and it's in.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
