league,game,half,timestamp,type,anonymized,predicted_res_0
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1296,penalty-missed,[PLAYER] ([TEAM]) fails to convert the penalty kick! His effort hits the left post.,[PLAYER] ([TEAM]) takes the corner but it's cleared.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1276,,[PLAYER] ([TEAM]) is going to take the penalty!,[PLAYER] ([TEAM]) will take the responsibility and he is already preparing the ball for the free kick.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1239,penalty,[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. The referee gives a penalty kick to [TEAM]!!,[PLAYER] ([TEAM]) sees a yellow card from [REFEREE] after he sent one of the opposing players to the ground.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1173,,"[PLAYER] ([TEAM]) wins the ball after the corner kick and takes a shot from the edge of the box, but it's blocked by one of the defending players.",[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The referee and his assistant both point at the corner flag. [TEAM] will have an opportunity to threaten the opposition's goal.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1138,corner,[PLAYER] ([TEAM]) quickly takes the corner kick with a short pass.,"[PLAYER] ([TEAM]) steps up to take the corner. He launches the ball into the penalty area, but it only finds the head of an opposing player who clears the danger."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1114,,"[PLAYER] ([TEAM]) plays a through ball which would have led to a great opportunity, if it hadn't been stopped by the defence. The ball is out of play and [TEAM] manage to earn a corner.",[PLAYER] ([TEAM]) is penalised for a hand ball. [REFEREE] had a clear view and blows his whistle. [TEAM] have been awarded a corner kick. The referee and his assistant both point at the corner flag.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,906,y-card,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late.","[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,865,substitution,The manager has been forced to make a substitution and the injured [PLAYER] leaves the pitch to be replaced by [PLAYER] ([TEAM]).,The referee stops play so that a substitution can be made and [PLAYER] ([TEAM]) comes onto the pitch for [PLAYER].
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,739,injury,Looks like [PLAYER] ([TEAM]) is struggling after picking up a knock. Hopefully he can run it off.,[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,550,,[PLAYER] ([TEAM]) gets a shot from inside the penalty area and it flies just wide of the left post.,The linesman raises his flag as he signals that [PLAYER] ([TEAM]) was offside.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,479,,[PLAYER] steps in and intercepts a long pass from [PLAYER] ([TEAM]).,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence easily deals with the threat."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,440,,"[PLAYER] ([TEAM]) had a good opportunity when he latched on to a cross from the wing, but his header wasn't accurate at all and the ball went well over the bar.",The game has been interrupted! [PLAYER] ([TEAM]) from [PLAYER] ([TEAM]) is offside and the referee blows his whistle.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,332,,"A long pass, executed by [PLAYER] ([TEAM]), missed the precision to reach his teammates.",[PLAYER] ([TEAM]) decides to speed play up with a short corner kick.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,240,,"Half-chance! [PLAYER] ([TEAM]) plays a pass into the box, but [PLAYER] reacts well to snuff out the attack.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence manages to clear the ball to stop one of the attackers from getting a touch to it."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,155,,[REFEREE] has a clear sight and sees a foul from [PLAYER] ([TEAM]).,[REFEREE] blows for a foul after [PLAYER] ([TEAM]) brought his opponent down. [TEAM] have a free kick from a promising distance.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,62,,"[PLAYER] ([TEAM]) flights in the cross, but the defender is alert and clears to safety.","[REFEREE] blows the whistle, [PLAYER] ([TEAM]) is penalised for a foul. [TEAM] win a free kick and will be able to start a promising attack from the middle of the pitch."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,1,whistle,[REFEREE] blows his whistle and the second half starts.,The players are back out on the pitch following the half-time break and the second half is about to start.
germany_bundesliga_2015-2016,2015-08-29 - 19-30 Bayern Munich 3 - 0 Bayer Leverkusen,2,2698,,"Close! [PLAYER] ([TEAM]) picks up a pass and produces a ferocious strike towards the right post, but the goalkeeper gets his fingertips to the ball to keep it out. [TEAM] have been awarded a corner kick.","[PLAYER] ([TEAM]) swings in the corner, but fails to find any of his teammates. One of the defenders jumps and heads the ball away. The ball is out of play. [TEAM] have been awarded a corner kick."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1148,,"A fine lofted pass into the box, sent by [PLAYER] ([TEAM]), is intercepted by the opposition's defence.",The resulting corner from [PLAYER] ([TEAM]) is cleared by the defence.
europe_uefa-champions-league_2014-2015,2015-03-10 - 22-45 Real Madrid 3 - 4 Schalke,1,2346,,It should have been a goal! [PLAYER] ([TEAM]) fires a rocket of a shot but it only hits the crossbar!,"[PLAYER] ([TEAM]) attempts to find the head of one of his teammates with a cross into the box, but a defender steps in and intercepts the ball."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,2,0,time,1 min. of stoppage-time to be played.,The players are back out on the pitch following the half-time break and the second half is about to start.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2547,,[PLAYER] ([TEAM]) makes a bad challenge and the referee blows his whistle for a foul.,[PLAYER] ([TEAM]) gives away a foul for tripping an opponent and [REFEREE] signals a free kick.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2466,,[PLAYER] ([TEAM]) carelessly slides into the feet of his opponent and he'll be lucky to avoid punishment. [REFEREE] blows for the foul but keeps his cards in his pocket on this occasion.,[PLAYER] ([TEAM]) commits a foul after unfairly battling his opponent for the ball.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2424,,"[PLAYER] ([TEAM]) attempts to find one of his teammates with a fine lofted pass, but the defence reacts well to intercept the effort.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2336,,"[PLAYER] ([TEAM]) unleashes a shot, but his effort is poor and floats high over the bar.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2287,,[PLAYER] ([TEAM]) is penalised for holding. [REFEREE] signals a set piece.,The linesman raises his flag for offside before [PLAYER] ([TEAM]) heads on.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2167,,"[PLAYER] ([TEAM]) has a great chance to score, but he blasts the ball well wide of the left post.","[PLAYER] ([TEAM]) tries his luck with a shot from the edge of the box, but it goes well wide of the left post."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2122,,[PLAYER] ([TEAM]) has a goal ruled out for offside!,[PLAYER] ([TEAM]) times his run too early and the linesman raises his flag for offside. [TEAM] have been awarded a corner kick.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2091,corner,[PLAYER] ([TEAM]) works the corner short instead of sending the ball into the penalty area.,[PLAYER] ([TEAM]) is forced to stop his attacking move after tripping his opponent off the ball. [TEAM] have been awarded a free kick and they will try to create a scoring opportunity from it.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,2080,,"[PLAYER] ([TEAM]) looks to break free, but an opposing player clears the ball away. The ball goes behind for a corner. [TEAM] will have an opportunity to threaten the opposition's goal.","[PLAYER] ([TEAM]) swings in the corner, but it's comfortably cleared away."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1984,,"Gooal! No wait, it's been ruled out for offside. [PLAYER] ([TEAM]) disagrees, but the linesman is sure about his call.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1963,,[PLAYER] ([TEAM]) gives away a foul for a clumsy challenge. Referee [REFEREE] saw the whole situation. A free kick has been awarded to [TEAM].,[PLAYER] ([TEAM]) will take the free kick.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1826,,[PLAYER] ([TEAM]) fails to pick a body out in the box with an over-hit cross to the back post.,"[PLAYER] ([TEAM]) had a chance to win a corner, but the linesman signals that [PLAYER] ([TEAM]) was off the ball."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1772,,"[PLAYER] ([TEAM]) meets a cross from  [PLAYER], but he cannot keep his header on target. It goes high over the crossbar.",The referee stops play so that a substitution can be made. [PLAYER] ([TEAM]) is brought onto the pitch as a replacement for [PLAYER].
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1673,,"[PLAYER] ([TEAM]) picks up a pass and has an effort from the edge of the box, but [PLAYER] gets down to his right to keep it out.",The resulting corner from [PLAYER] ([TEAM]) is cleared by the defence.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1500,,[PLAYER] ([TEAM]) commits a foul during an attacking move.,[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1396,soccer-ball,"[PLAYER] takes the resulting free kick and sends the ball into the six-yard box, where [PLAYER] ([TEAM]) has an easy task to slot the ball into the back of the net. 0:0.",[PLAYER] ([TEAM]) is about to take a corner kick.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1370,,[REFEREE] blows his whistle and signals a foul after [PLAYER] ([TEAM]) brought his opponent down. [TEAM] have a free kick.,[PLAYER] ([TEAM]) can't expect anything else than a yellow card for his hard tackle. And a yellow it is. [REFEREE] didn't think twice about pulling it out of his pocket.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1329,,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with his cross comfortably and intercepts it.","[PLAYER] ([TEAM]) slaloms his way past challenges, but an opposing player does well to get the ball away."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1217,,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him.",[PLAYER] ([TEAM]) takes a short corner kick.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1148,,"A fine lofted pass into the box, sent by [PLAYER] ([TEAM]), is intercepted by the opposition's defence.",The resulting corner from [PLAYER] ([TEAM]) is cleared by the defence.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,1008,corner,[PLAYER] ([TEAM]) launches an inaccurate corner kick into the penalty area.,The [TEAM] players are exchanging some short passes to try and open up the opposition’s defence and hit them quickly on the break.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,983,,"[PLAYER] ([TEAM]) latches on to a cross from the free kick and attempts to direct a bullet header into the top of the net. [PLAYER] is alert, though, and makes a great save to deny him. [TEAM] will take a corner kick.","[PLAYER] ([TEAM]) takes the corner, but the opposition's defence looks threatening and one of their players clears the ball to safety. [TEAM] force a corner."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,906,,"The game is interrupted, a clear handball by [PLAYER] ([TEAM]). It's a free kick to [TEAM], but they probably won't attempt a direct shot on goal from here.","[PLAYER] ([TEAM]) stands over the free kick and opts to take it himself, but his shot goes over the bar."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,842,corner,[PLAYER] ([TEAM]) steps up to send the ball in.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence quickly intercepts the ball. The ball goes out of play and [TEAM] have been awarded a corner kick."
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,806,corner,The resulting corner from [PLAYER] ([TEAM]) is cleared by the defence. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag.,[PLAYER] ([TEAM]) decides to take a short corner instead of crossing into the box.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,784,,[PLAYER] ([TEAM]) takes the ball on and fires in a shot from 22 metres out. [PLAYER] stops the effort which is headed to the roof of the net. The ball is out of play. [TEAM] win a corner kick.,[PLAYER] ([TEAM]) takes the corner which is cleared by the opposition's defence.
spain_laliga_2014-2015,2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga,1,629,,"[PLAYER] ([TEAM]) delivers a crossfield pass, but the ball is cut out before it reaches its intended target.",[PLAYER] ([TEAM]) is forced to stop his attacking move after the linesman signals for offside.
italy_serie-a_2016-2017,2017-01-29 - 17-00 Sampdoria 3 - 2 AS Roma,2,2203,,"[PLAYER] ([TEAM]) receives a lofted pass and is given time inside the box to unleash a low shot goalwards. The ball is directed towards the middle of the goal, but it lacks power and [PLAYER] pulls off a comfortable save to thwart the effort.",The foul by [PLAYER] ([TEAM]) was seen by [REFEREE] who didn't hesitate to blow the whistle.
europe_uefa-champions-league_2015-2016,2015-11-03 - 22-45 Sevilla 1 - 3 Manchester City,2,916,corner,[PLAYER] ([TEAM]) works the corner short.,"[PLAYER] ([TEAM]) swings in the corner, but fails to find any of his teammates. One of the defenders reacts superbly to get it clear."
