league,game,half,timestamp,type,anonymized,predicted_res_0
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1038,,"[PLAYER] slides a brilliant pass into [PLAYER] ([TEAM]), but his shot from inside the box goes a whisker over the crossbar.","[PLAYER] ([TEAM]) tries to put the ball behind the back of the net. He fires the ball from the edge of the box, but it ends up in the side of the right post. The ball goes out of play and [TEAM] will have a goal kick."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,998,y-card,A yellow card for a tackle by [PLAYER] ([TEAM]). [REFEREE] doesn't hesitate at all to make this decision.,[REFEREE] shows a yellow card to [PLAYER] ([TEAM]) for a tough tackle.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,945,,"[PLAYER] ([TEAM]) looks to break free, but an opposing player clears the ball away.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,904,substitution,It is time for a substitution. [PLAYER] ([TEAM]) is on for [PLAYER].,The referee signals that it is time for a substitution. [PLAYER] ([TEAM]) is brought on as a substitute for [PLAYER].
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,885,,[PLAYER] ([TEAM]) commits a rough foul. [REFEREE] stops the game and makes a call.,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,811,y-card,"[PLAYER] ([TEAM]) sees a yellow! His tackle wasn't that harsh, but he probably talked himself into [REFEREE]'s book.","[COACH] has decided to introduce fresh legs, with [PLAYER] ([TEAM]) replacing [PLAYER]."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,766,y-card,[REFEREE] shows the yellow card to [PLAYER] ([TEAM]) for a heavy challenge.,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy-decision to make.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,715,corner,[PLAYER] ([TEAM]) quickly takes the corner kick with a short pass.,"[PLAYER] ([TEAM]) swings in the corner, but it's comfortably cleared away."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,666,,"[PLAYER] ([TEAM]) accepts a pass deep inside the box and after a nice touch sends the ball towards the bottom left corner. It is a pretty sweet shot, but one of the defenders changes the trajectory of the ball and deflects it onto the post. What an unlucky moment for [PLAYER] ([TEAM]). He must have smashed a mirror recently. The ball goes out for a corner. [TEAM] can continue in their attacking effort.",[PLAYER] ([TEAM]) is caught offside! The linesman raises his flag to signal that he was offside.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,636,,[PLAYER] ([TEAM]) is caught offside yet again.,[PLAYER] ([TEAM]) is forced to stop his attacking move after the linesman signals for offside.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,548,r-card,[REFEREE] interrupts the game and punishes the behaviour of [PLAYER] ([TEAM]) with a red card.,[PLAYER] ([TEAM]) is being forced to leave the pitch in order to receive medical treatment because of his injury.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,498,y-card,[PLAYER] ([TEAM]) says something out of turn to the referee and is shown a yellow card.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,424,,[PLAYER] ([TEAM]) is penalised after knocking an opponent down.,[PLAYER] ([TEAM]) makes a rough challenge and [REFEREE] blows his whistle for an infringement. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,365,,[PLAYER] ([TEAM]) should know this behaviour is beyond the rules. He was too careless with his challenge and left [REFEREE] no option but to blow his whistle.,[PLAYER] ([TEAM]) commits a rough challenge and [REFEREE] blows his whistle for a foul.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,306,,[PLAYER] ([TEAM]) came close to scoring. He connected with a pass inside the box and perhaps should have done better than direct his shot straight at [PLAYER].,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,255,,[PLAYER] ([TEAM]) is adjudged to have been offside when making his run.,[REFEREE] shows a yellow card to [PLAYER] ([TEAM]) for a tough tackle.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,185,,The linesman raises his flag. [PLAYER] ([TEAM]) is adjudged offside.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball away to eliminate the danger. The ball is out of play. A goal-scoring opportunity from a corner for [TEAM]."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,174,corner,[PLAYER] ([TEAM]) works the corner short.,[PLAYER] ([TEAM]) goes over to take the corner kick and it looks like he will swing the ball into the penalty box.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,142,corner,"[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety. [TEAM] will have a chance to score from a corner kick.","[PLAYER] ([TEAM]) swings in the corner, but fails to find any of his teammates. One of the defenders reacts superbly to get it clear."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,112,,"[PLAYER] ([TEAM]) tries to slide the ball through to a teammate but it's well blocked by a defender. The referee blows his whistle, [TEAM] are awarded a corner kick.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence deals with the threat. The ball is out of play. [TEAM] win a corner kick."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,66,,[PLAYER] ([TEAM]) pulls the shirt of his opponent and the referee stops play for a foul.,[REFEREE] shows the yellow card to [PLAYER] ([TEAM]) for a tough tackle.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,2,1,whistle,[REFEREE] blows his whistle and the second half starts.,The players are back out on the pitch following the half-time break and the second half is about to start.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,2655,,"That was close by [PLAYER] ([TEAM])! He receives a pass on the edge of the box and shoots, but the ball goes inches wide of the right post.",[PLAYER] ([TEAM]) latches on to a precise low pass on the edge of the box and shoots inches wide of the left post. The ball goes out of play and [TEAM] will have a goal kick.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,2603,,"[PLAYER] ([TEAM]) releases [PLAYER] with a precise pass and he attempts to finish, but is immediately surrounded by the defenders and loses the ball.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,2469,corner,"[PLAYER] ([TEAM]) swings in a dangerous cross from the resulting corner kick, but none of his teammates manage to outjump the defence.","[PLAYER] ([TEAM]) whips in the corner, but one of the defending players gets a head on it and intercepts."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,2396,,"[PLAYER] pulls off a great save to deny [PLAYER] ([TEAM]), who makes himself some space inside the box and unleashes a quick low drive to the bottom right corner. The referee and his assistant both point at the corner flag. [TEAM] will have an opportunity to threaten the opposition's goal.","[PLAYER] ([TEAM]) receives a precise low pass inside the box, controls the ball and fires the ball towards the left side of the goal, but it goes just wide of the left post. The ball is off of the pitch, it's a goal kick for [TEAM]."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,2327,,A crossfield pass from [PLAYER] ([TEAM]) fails to find any of his teammates.,[PLAYER] ([TEAM]) is forced to stop his attacking move after the linesman signals for offside.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,2139,,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is off of the pitch and it's a goal kick for [TEAM]."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,2058,,[PLAYER] ([TEAM]) wastes a good opportunity as his pass into the box is blocked by the defence.,[PLAYER] ([TEAM]) is caught offside! The linesman raises his flag to signal that it's not a goal. The ball goes out of play and [TEAM] will have a goal kick.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,1929,,[PLAYER] ([TEAM]) commits a rough challenge and [REFEREE] blows his whistle for an infringement.,[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,1842,,"Flag up against [PLAYER] ([TEAM]). He had space to move into behind the defence, but he went too soon.",The [TEAM] players are exchanging some short passes to try and open up the opposition's defence and hit them swiftly on the break.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,1786,,Some great controlled play and passing in the middle of the pitch from [TEAM].,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) kicks an opponent's legs instead of the ball.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,1743,,[PLAYER] ([TEAM]) gives away a foul for a clumsy challenge. Referee [REFEREE] saw the whole situation.,[PLAYER] ([TEAM]) is penalised after knocking an opponent down. [REFEREE] signals a foul.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,1646,,[PLAYER] ([TEAM]) receives a well-played pass inside the penalty area and shoots. He sends the ball into orbit.,[PLAYER] ([TEAM]) is forced to stop his attacking move after the flag goes up against him and the referee blows for offside.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,1475,soccer-ball,"[PLAYER] plays a neat ball into the path of [PLAYER] ([TEAM]), who makes room for a shot and sends in a low drive which bounces in off the right post! 0:2.",It's a goal! [PLAYER] ([TEAM]) makes no mistake from close range as he converts the rebound into the back of the net. The score is 1:0.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,1437,,"[PLAYER] ([TEAM]) slides a pass forward, but one of the defenders cuts it out.",[REFEREE] shows the yellow card to [PLAYER] ([TEAM]) for a tough tackle. [TEAM] win a free kick close to the edge of the box.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,1301,y-card,This yellow card was deserved. The tackle by [PLAYER] ([TEAM]) was quite harsh and [REFEREE] didn't hesitate to show him a yellow card.,[PLAYER] ([TEAM]) is penalised for holding. [REFEREE] signals a set piece. [TEAM] are awarded a free kick.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,1265,,"[TEAM] are showcasing great team work by exchanging some short passes and one-two passes, waiting to open the opposition's defence and hit them swiftly on the break.",The linesman raises his flag for offside before [PLAYER] ([TEAM]) heads on.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,1202,,[REFEREE] blows his whistle. [PLAYER] ([TEAM]) commits a foul after dangerous play.,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) kicks an opponent's legs instead of the ball.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,1170,,[PLAYER] ([TEAM]) fails to find a teammate across the pitch with a long ball. The ball is off of the pitch and it's a goal kick for [TEAM].,The foul by [PLAYER] ([TEAM]) was seen by [REFEREE] who didn't hesitate to blow the whistle.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,988,soccer-ball,"Goal! [PLAYER] displays great vision and sends a pass to [PLAYER] ([TEAM]), who shows brilliant composure inside the box to bury the ball from close range in the back of the net. The score is 0:1.","It's a goal! [PLAYER] ([TEAM]) makes it 1:0. He latched on to a pass inside the box, beat [PLAYER] and fired the ball low into the middle of the net."
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,986,,[PLAYER] ([TEAM]) shows his brilliant passing ability after picking out [PLAYER] with a fine lofted pass.,Goal! [PLAYER] ([TEAM]) collects a pass and from just outside the box he fires a shot which goes past [PLAYER] and into the top right corner. He changes the score to 1:1.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,803,,[PLAYER] ([TEAM]) is obviously not following the Golden Rule: „Treat others as you want to be treated.“ He makes a bad challenge and leaves [REFEREE] with no other option than to blow for a foul.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,752,,"[PLAYER] ([TEAM]) finds himself behind the opposition's defence, but the game is stopped for offside.","[PLAYER] ([TEAM]) receives a precise low pass inside the box, controls it and fires the ball towards the middle of the target, but [PLAYER] is alert and makes a great save!"
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,705,,"[PLAYER] ([TEAM]) attempts a long crossfield pass, but the defence does well to intercept the ball.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and didn't hesitate before blowing his whistle.
spain_laliga_2014-2015,2015-04-25 - 17-00 Espanyol 0 - 2 Barcelona,1,636,,[PLAYER] ([TEAM]) is adjudged offside.,[PLAYER] ([TEAM]) is forced to stop his attacking move after the linesman signals for offside.
spain_laliga_2015-2016,2015-09-19 - 17-00 Real Madrid 1 - 0 Granada CF,2,2643,,"[PLAYER] ([TEAM]) decides to have a shot at goal from the free kick, but it hits the defensive wall.","[PLAYER] ([TEAM]) whips the ball into the box from the free kick, but it's cleared."
spain_laliga_2015-2016,2015-09-19 - 17-00 Real Madrid 1 - 0 Granada CF,2,2573,,Poor challenge! [PLAYER] ([TEAM]) is penalised for tripping and [REFEREE] blows his whistle. [TEAM] win a free kick. It's a promising situation for a direct shot.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
spain_laliga_2015-2016,2015-09-19 - 17-00 Real Madrid 1 - 0 Granada CF,2,2501,,"[PLAYER] ([TEAM]) picks up a long through ball, but [PLAYER] deserves praise for a brilliant reaction and interception.","[PLAYER] ([TEAM]) receives a precise low pass inside the box, but his shot is blocked by one of the defending players. The ball goes out of play and [TEAM] will have a goal kick."
